24.537764,0.866440167
15.163725,0.815178033
19.775278,0.8232061
14.377959,0.811294733
12.942407,0.8449539
29.019366,0.845098433
15.084582,0.7746962
23.376224,0.7933186
10.506212,0.6978802
29.038366,0.7204311
14.795479,0.6860975
10.561548,0.748896267
10.52792,0.6481394
10.123452,0.745101833
18.758692,0.797118833
25.76633,0.8131312
29.088303,0.812760867
20.956914,0.7771499
9.604371,0.8187184
21.21331,0.822565967
13.669359,0.767118167
15.976295,0.624093833
11.198958,0.636682833
8.546579,0.7407962
13.655935,0.7141
17.799849,0.743090767
21.991633,0.808821567
11.717929,0.7890511
12.443981,0.830706033
12.521922,0.831453667
45.051802,0.825353733
26.94558,0.8119805
34.60665,0.838048567
28.467953,0.809160767
26.402237,0.807367033
31.405995,0.8408858
31.556608,0.757310667
16.864645,0.743454233
22.576515,0.7702045
18.585884,0.794837867
12.697692,0.793599167
21.854739,0.8474959
31.349091,0.818512433
12.260891,0.8537534
22.831663,0.828419067
26.469668,0.8309452
12.9072,0.753125967
15.01163,0.788313567
21.651252,0.814889767
13.80391,0.7354345
25.294009,0.785359133
22.057659,0.780366467
32.633075,0.784648067
34.385564,0.8253355
35.158529,0.828725067
14.049588,0.8092895
19.60285,0.800501067
27.623614,0.8380455
16.709351,0.806865067
29.736985,0.8283579
33.889878,0.801023033
38.061195,0.755167267
12.421671,0.706174567
26.957556,0.800584433
41.138614,0.781851567
38.208563,0.751454767
30.252267,0.793835667
28.699537,0.8106687
24.680447,0.802100633
26.17631,0.771852533
17.059077,0.831391867
15.358033,0.791247733
5.715692,0.7520708
6.933744,0.745974
26.335665,0.836600767
22.227879,0.832749867
17.275634,0.8219181
35.446592,0.814586433
40.176178,0.791247267
46.77126,0.799518533
41.35054,0.7560964
49.133898,0.770985133
50.333512,0.817966333
49.781224,0.817553533
20.651062,0.8170487
43.39654,0.728308367
38.972771,0.774557667
50.685681,0.801932533
47.700075,0.812745067
24.911717,0.7718849
56.572647,0.811585367
43.118869,0.836543
31.127863,0.7628754
27.164012,0.813958
23.843701,0.856714167
26.501653,0.821824
43.000439,0.8232288
32.926155,0.7809663
17.100306,0.7870789
36.1854,0.726443133
35.179301,0.814588667
61.762402,0.788958467
37.783979,0.790839667
36.559805,0.806064467
28.261302,0.8028827
32.439834,0.785532867
26.312735,0.782224833
46.871719,0.7592802
53.02404,0.7755205
43.751974,0.764486867
36.433515,0.7770527
34.894151,0.7679858
42.098876,0.785230633
25.470972,0.7990237
52.813437,0.771619
34.829452,0.776574267
42.41379,0.820034633
72.889861,0.775165067
46.632557,0.787738933
27.125093,0.8422686
33.453963,0.758006
29.393288,0.791020033
54.567167,0.7391145
12.93934,0.694971133
18.031887,0.842175467
18.209259,0.796919233
37.12585,0.776419067
22.77261,0.8156469
45.782971,0.844808733
42.058379,0.8285583
37.764825,0.810603133
28.691469,0.8483578
17.149907,0.818315233
37.056194,0.805448433
16.629534,0.851163233
24.97175,0.826859433
30.055471,0.847894867
37.493218,0.778596033
12.776325,0.833272
29.562906,0.787467467
